SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
76873,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55665,,10-4030-028215,28215,,9,17822,17822,1,5863,538577Vi30593,9467,589.96,47.1968,14.749,651.9058,,8E1712ED-E5E6-4BA2-9F85-EFAFB256F290,00:00.0
76874,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55666,,10-4030-012353,12353,,9,20138,20138,1,1623,1039679Vi8300,9467,2309.97,184.7976,57.7493,2552.5169,,2E5D6E75-3A3E-45D6-B9FF-73BA161CCBA6,00:00.0
76875,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55667,,10-4030-012680,12680,,9,29327,29327,1,,,9467,2369.97,189.5976,59.2493,2618.8169,,41F7B831-327F-4750-8AEF-31E108515F40,00:00.0
76876,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55668,,10-4030-012347,12347,,9,12059,12059,1,8445,240000Vi43720,9467,2370.96,189.6768,59.274,2619.9108,,1F280151-D9A4-4BB5-A6CB-4D5F5D6C41B7,00:00.0
76877,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55669,,10-4030-012010,12010,,9,11727,11727,1,6952,840024Vi36169,9467,2384.96,190.7968,59.624,2635.3808,,E0581C60-28CC-4AB2-B36A-8E98C5C74034,00:00.0
76878,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55670,,10-4030-011988,11988,,9,29024,29024,1,7678,940054Vi39757,9467,2309.97,184.7976,57.7493,2552.5169,,938D1A5C-9976-4277-9D01-6A336E448593,00:00.0
76879,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55671,,10-4030-025368,25368,,1,13230,13230,1,2424,240121Vi12645,,1283.82,102.7056,32.0955,1418.6211,,E330BDC5-74D0-438E-8E4C-0A3628C30440,00:00.0
76880,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55672,,10-4030-022343,22343,,1,16218,16218,1,675,440582Vi3493,,2422.54,193.8032,60.5635,2676.9067,,6E818895-6E91-47B0-85D5-1517B7EFD8DC,00:00.0
76881,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55673,,10-4030-025025,25025,,4,22238,22238,1,12548,340842Vi64925,,2469.05,197.524,61.7263,2728.3003,,2850621A-D529-4B71-B356-A276A0200DEC,00:00.0
76882,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55674,,10-4030-024988,24988,,4,21809,21809,1,16645,1040881Vi86197,,2419.06,193.5248,60.4765,2673.0613,,59DFF61F-AF72-4393-8B55-23D961EA548E,00:00.0
76883,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55675,,10-4030-022758,22758,,1,19884,19884,1,13232,941075Vi68648,,562.96,45.0368,14.074,622.0708,,09C39EA6-885C-4824-A57F-F72BFDAB9F69,00:00.0
76884,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55676,,10-4030-018603,18603,,6,12363,12363,1,19167,741788Vi99595,9469,1205.47,96.4376,30.1368,1332.0444,,9B5FD748-C8D8-43E0-82FE-3F7B81DC0623,00:00.0
76885,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55677,,10-4030-019865,19865,,1,12229,12229,1,7506,641794Vi38891,,1155.48,92.4384,28.887,1276.8054,,7A360D1B-E45B-4D70-9162-9D03392B947A,00:00.0
76886,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55678,,10-4030-019981,19981,,4,16612,16612,1,993,441799Vi4974,,1155.48,92.4384,28.887,1276.8054,,918D0C7A-0F1A-4547-BA66-1B77B5509AA7,00:00.0
76887,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55679,,10-4030-019998,19998,,4,11409,11409,1,18606,1141806Vi96683,,1155.48,92.4384,28.887,1276.8054,,FD9A9350-D39D-4AE3-AC97-0992DFF5D39C,00:00.0
76888,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55680,,10-4030-028723,28723,,10,15621,15621,1,1625,542683Vi8336,9472,2419.06,193.5248,60.4765,2673.0613,,9D08E67F-F149-499F-ADC6-4EE02C4E604C,00:00.0
76889,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/11 0:00,5,1,SO55681,,10-4030-012308,12308,,7,26817,26817,1,18529,842692Vi96302,,2422.54,193.8032,60.5635,2676.9067,,C7F53748-FE94-45A7-9B18-6046A54CCA1A,00:00.0
76890,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55682,,10-4030-011614,11614,,8,25423,25423,1,17556,216442Vi91173,,2388.96,191.1168,59.724,2639.8008,,BD9921DF-49A3-4ADB-B924-CAEDDD32AA62,00:00.0
76891,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55683,,10-4030-017727,17727,,9,22848,22848,1,2603,917461Vi13538,9478,21.98,1.7584,0.5495,24.2879,,195A7ADD-8303-4696-B6B6-E39027BA3379,00:00.0
76892,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55684,,10-4030-025136,25136,,9,20316,20316,1,1773,117834Vi9146,9478,39.98,3.1984,0.9995,44.1779,,F6C84A6C-4BC2-4D74-B6A4-297CF2681598,00:00.0
76893,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55685,,10-4030-012993,12993,,9,22467,22467,1,10963,818217Vi56535,9478,39.98,3.1984,0.9995,44.1779,,6EC75391-0EC8-40E1-B476-25CA6D7F7277,00:00.0
76894,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55686,,10-4030-017253,17253,,9,20147,20147,1,11404,818941Vi58816,9478,53.99,4.3192,1.3498,59.659,,CDA6B637-8C16-4097-B2BE-BC1BB728247D,00:00.0
76895,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55687,,10-4030-017633,17633,,7,28123,28123,1,16429,419099Vi84996,,1732.26,138.5808,43.3065,1914.1473,,8538F704-F514-4B9A-800C-4CC5962AAC85,00:00.0
76896,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55688,,10-4030-028344,28344,,4,13640,13640,1,11084,120533Vi57180,,53.99,4.3192,1.3498,59.659,,9D5F597B-BB4E-47E2-9004-AC9D43CE7085,00:00.0
76897,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55689,,10-4030-011532,11532,,1,20692,201,1,12753,220608Vi65938,,2.29,0.1832,0.0573,2.5305,,9A4D228B-3B69-4643-86F7-C5E1F9140176,00:00.0
76898,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55690,,10-4030-011649,11649,,4,13742,13742,1,7590,220633Vi39320,,53.99,4.3192,1.3498,59.659,,A25401D7-E459-4735-AEB3-FD5B81DD6853,00:00.0
76899,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55691,,10-4030-011176,11176,,6,25073,25073,1,11843,120885Vi61184,9480,49.99,3.9992,1.2498,55.239,,04B106D6-17B8-4AAD-AFA5-7569BB3F4EF4,00:00.0
76900,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55692,,10-4030-028809,28809,,1,23709,23709,1,17622,221107Vi91462,,24.99,1.9992,0.6248,27.614,,917758EB-0E45-4873-84DF-E0D9E9F121BF,00:00.0
76901,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55693,,10-4030-029049,29049,,1,16601,16601,1,11155,921346Vi57532,,113.46,9.0768,2.8365,125.3733,,6F78CE9E-3B24-4547-A216-FBED7A25F27C,00:00.0
76902,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55694,,10-4030-011677,11677,,6,13910,13910,1,19073,621508Vi99082,9480,21.49,1.7192,0.5373,23.7465,,84FBB135-9254-4C64-BCD1-ABEBCC2BED8F,00:00.0
76903,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55695,,10-4030-011276,11276,,6,24521,24521,1,1246,321631Vi6323,9480,29.98,2.3984,0.7495,33.1279,,379D1576-E88E-4A68-ADEC-CFA5E496C09A,00:00.0
76904,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55696,,10-4030-025351,25351,,1,18731,18731,1,6887,321655Vi35885,,49.48,3.9584,1.237,54.6754,,5089181D-15E6-43ED-83A1-EB096517D671,00:00.0
76905,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55697,,10-4030-011501,11501,,6,28863,28863,1,6148,1021746Vi31935,9480,4.99,0.3992,0.1248,5.514,,6E3EC3B9-BF90-4E6E-9EBD-B8F52CCAE29C,00:00.0
76906,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55698,,10-4030-023732,23732,,1,22462,22462,1,15753,722594Vi81440,,74.45,5.956,1.8613,82.2673,,31231855-C2B1-4ADA-A7FB-D8D203BC4DC3,00:00.0
76907,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55699,,10-4030-018322,18322,,6,22260,22260,1,12247,1122636Vi63329,9480,96.43,7.7144,2.4108,106.5552,,DA42B059-4836-45B4-9339-99C65BC8649C,00:00.0
76908,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55700,,10-4030-014626,14626,,6,23548,23548,1,14029,1023075Vi72755,9480,32.6,2.608,0.815,36.023,,C2D74D5F-6F4A-49B7-AFC5-ACCFE15BBD8F,00:00.0
76909,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55701,,10-4030-022081,22081,,1,20851,20851,1,4805,823160Vi25244,,29.99,2.3992,0.7498,33.139,,3A98818A-89A5-452E-B8F4-8BA652BA4079,00:00.0
76910,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55702,,10-4030-022244,22244,,1,17639,17639,1,17779,1123396Vi92240,,29.99,2.3992,0.7498,33.139,,669A1E60-4471-45B4-AD3B-214FA31BF8E1,00:00.0
76911,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55703,,10-4030-014353,14353,,6,18195,18195,1,11632,723692Vi60097,9480,14.98,1.1984,0.3745,16.5529,,03702E5B-273E-46CD-9FE7-F6D9BD3A50A8,00:00.0
76912,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55704,,10-4030-027100,27100,,6,26340,26340,1,6812,924464Vi35510,9480,7.28,0.5824,0.182,8.0444,,849081A7-EE94-431E-A981-83EE4CB0BE56,00:00.0
76913,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55705,,10-4030-017122,17122,,4,18879,18879,1,10192,925005Vi52588,,58.98,4.7184,1.4745,65.1729,,4AA64910-C558-4C53-A3F9-2C49EA908F69,00:00.0
76914,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55706,,10-4030-021815,21815,,6,19273,19273,1,17443,1225424Vi90675,9480,64.47,5.1576,1.6118,71.2394,,AE2005A5-1BA0-416E-B2DE-346FD0B95FA0,00:00.0
76915,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55707,,10-4030-015894,15894,,1,23052,23052,1,12254,1125428Vi63349,,89.97,7.1976,2.2493,99.4169,,EEDC7DEC-24DF-43CA-B3E2-6E632542CC41,00:00.0
76916,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55708,,10-4030-029266,29266,,6,13821,13821,1,18498,1125637Vi96103,9480,39.98,3.1984,0.9995,44.1779,,AF5CD11F-93FD-4E53-A45B-6334422F755D,00:00.0
76917,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55709,,10-4030-014511,14511,,1,18108,18108,1,8896,1225767Vi45865,,89.97,7.1976,2.2493,99.4169,,B7D27655-6B5C-49F2-B182-C6A058CBCDED,00:00.0
76918,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55710,,10-4030-017556,17556,,1,22066,22066,1,5987,1025835Vi31160,,4.99,0.3992,0.1248,5.514,,27548756-ECE3-40DD-B746-E83D8BD23DA9,00:00.0
76919,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55711,,10-4030-019047,19047,,10,19856,19856,1,8940,426840Vi46086,9483,71.95,5.756,1.7988,79.5048,,A4D87560-4561-4C2F-A505-3897829ACC47,00:00.0
76920,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55712,,10-4030-021068,21068,,10,23507,23507,1,16766,726929Vi86832,9483,81.45,6.516,2.0363,90.0023,,D07E4F18-33BD-451C-BF97-5E466A42BED6,00:00.0
76921,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55713,,10-4030-013694,13694,,10,17285,17285,1,3970,627225Vi20923,9483,71.58,5.7264,1.7895,79.0959,,8386AB17-F691-4937-B973-2D4F1FBF5A17,00:00.0
76922,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55714,,10-4030-021088,21088,,7,14402,14402,1,1920,527514Vi9977,,30.48,2.4384,0.762,33.6804,,C6B4BD61-7839-4232-A1B0-41B28833D872,00:00.0
76923,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55715,,10-4030-025507,25507,,7,14073,14073,1,7313,1129065Vi37955,,4.99,0.3992,0.1248,5.514,,C68AE831-0740-41CC-83B3-02FC3F20584E,00:00.0
76924,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55716,,10-4030-011936,11936,,1,26306,26306,1,171,129155Vi921,,42.28,3.3824,1.057,46.7194,,DC26B7AE-5C40-4EFB-8801-C031C7D9DB35,00:00.0
76925,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55717,,10-4030-012410,12410,,4,17530,17530,1,290,429766Vi1487,,39.99,3.1992,0.9998,44.189,,E349B6F7-C517-4E8A-AFA9-CFD3D71F5CFF,00:00.0
76926,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55718,,10-4030-018391,18391,,6,16805,16805,1,6720,529875Vi34980,9480,21.98,1.7584,0.5495,24.2879,,D116C109-02DB-46C2-981A-EB56A401F9F3,00:00.0
76927,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55719,,10-4030-012865,12865,,10,27954,27954,1,8861,1130703Vi45724,9483,77.96,6.2368,1.949,86.1458,,C48F2138-0CC2-4287-8873-E90BA8B23A49,00:00.0
76928,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55720,,10-4030-014024,14024,,4,21350,21350,1,17499,1036778Vi90898,,902.46,72.1968,22.5615,997.2183,,CF9EAE38-96B5-4EFE-BEC9-EDE1C08DA29A,00:00.0
76929,8,2014/07/30 0:00,2014/01/11 0:00,2013/09/12 0:00,5,1,SO55721,,10-4030-013202,13202,,4,27837,27837,1,16683,1037180Vi86410,,2376.96,190.1568,59.424,2626.5408,,CDBAD792-6BC9-42F9-B92E-6E2A13710C8E,00:00.0
76930,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55420,,10-4030-014974,14974,,10,28418,28418,1,2352,327031Vi12252,9428,39.99,3.1992,0.9998,44.189,,AEAABDD7-202B-4A59-BEA1-F332C6EB6C14,00:00.0
76931,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55421,,10-4030-019369,19369,,10,13099,13099,1,6155,927652Vi31992,9428,63.97,5.1176,1.5993,70.6869,,E4C1D4CA-23B6-4886-8655-0389BA498873,00:00.0
76932,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55422,,10-4030-020871,20871,,8,12175,12175,1,8683,327688Vi44819,,78.96,6.3168,1.974,87.2508,,B32C8752-A4E3-4F47-B7E0-F8D45C2F762F,00:00.0
76933,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55423,,10-4030-023228,23228,,8,25851,25851,1,577,327797Vi2990,,62.97,5.0376,1.5743,69.5819,,F4019029-43F5-4BEE-B6EB-202B3D6AC808,00:00.0
76934,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55424,,10-4030-027152,27152,,10,21220,21220,1,16689,228053Vi86432,9428,38.98,3.1184,0.9745,43.0729,,7AE1C6A0-571B-46A0-BF05-0167229B241D,00:00.0
76935,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55425,,10-4030-024154,24154,,10,28060,28060,1,11539,428251Vi59587,9428,29.48,2.3584,0.737,32.5754,,DECA73D1-983C-4B66-8A36-A301FE5C6F00,00:00.0
76936,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55426,,10-4030-027957,27957,,10,19421,19421,1,14500,328446Vi75208,9428,6.28,0.5024,0.157,6.9394,,26290E4F-DFC2-4A11-8F01-8BA3785B84E8,00:00.0
76937,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55427,,10-4030-023773,23773,,7,22641,22641,1,14056,528683Vi72912,,88.97,7.1176,2.2243,98.3119,,3143174D-FD71-4C3C-A13F-6488AA05E32E,00:00.0
76938,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55428,,10-4030-011520,11520,,6,18281,18281,1,17652,1128842Vi91607,9425,74.98,5.9984,1.8745,82.8529,,E4FED58B-2D0B-4A88-B133-FB452CA9F276,00:00.0
76939,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55429,,10-4030-011698,11698,,6,26261,26261,1,8378,929116Vi43396,9425,35,2.8,0.875,38.675,,B2B52994-AE79-4035-9102-9EBAAA28119C,00:00.0
76940,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55430,,10-4030-011226,11226,,1,11893,11893,1,3706,229220Vi19554,,35,2.8,0.875,38.675,,E6024E7D-DF10-48BC-8FD7-5485AB179B9C,00:00.0
76941,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55431,,10-4030-014328,14328,,6,18105,18105,1,9402,229316Vi48474,9425,42.28,3.3824,1.057,46.7194,,0446EA67-FC77-437D-8EC7-4214A986A898,00:00.0
76942,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55432,,10-4030-011771,11771,,1,24269,24269,1,12251,1129702Vi63341,,35,2.8,0.875,38.675,,7F50FD46-A1EB-44A3-94A7-0A4BCD780F56,00:00.0
76943,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55433,,10-4030-011405,11405,,8,12754,12754,1,12004,330175Vi62051,,53.99,4.3192,1.3498,59.659,,E9F311C1-E716-4DEC-9E3F-8D665AE59D52,00:00.0
76944,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55434,,10-4030-011348,11348,,8,29501,29501,1,,,,67.97,5.4376,1.6993,75.1069,,E458ABAC-7C0B-4CFF-9C70-99E1CBBE2843,00:00.0
76945,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55435,,10-4030-012661,12661,,7,17908,17908,1,17710,530699Vi91894,,49.97,3.9976,1.2493,55.2169,,FC7F4587-20DE-412E-81BA-16A5AF12351D,00:00.0
76946,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55436,,10-4030-012262,12262,,10,29755,29755,1,,,9428,58.98,4.7184,1.4745,65.1729,,022A71C2-2FA5-42D5-9844-9D5A2759BA3A,00:00.0
76947,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55437,,10-4030-020340,20340,,4,17036,17036,1,16409,635908Vi84881,,2443.35,195.468,61.0838,2699.9018,,724DB07E-F96E-4247-AB86-2108B8308C3B,00:00.0
76948,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55438,,10-4030-016976,16976,,4,26751,26751,1,3222,636151Vi16964,,1785.97,142.8776,44.6493,1973.4969,,6E5CFEF6-7DFB-4423-885B-00EB5F628E0B,00:00.0
76949,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55439,,10-4030-014017,14017,,4,20085,20085,1,4782,736777Vi25103,,848.47,67.8776,21.2118,937.5594,,38931B92-24C2-4247-9508-A428C20A73C5,00:00.0
76950,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55440,,10-4030-012080,12080,,6,28682,28682,1,7648,237176Vi39622,9425,2354.99,188.3992,58.8748,2602.264,,53938E9A-2F00-4CAD-8674-0629850987C2,00:00.0
76951,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55441,,10-4030-011628,11628,,4,17124,17124,1,1748,637203Vi8983,,2297.28,183.7824,57.432,2538.4944,,1511A48A-1C60-4CC8-9576-84770AA993E6,00:00.0
76952,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55442,,10-4030-012364,12364,,1,18132,18132,1,358,737505Vi1792,,2319.99,185.5992,57.9998,2563.589,,54602392-0EDC-4E79-8547-3175DBD1F28D,00:00.0
76953,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55443,,10-4030-014846,14846,,10,25604,25604,1,874,1137942Vi4447,9428,777.34,62.1872,19.4335,858.9607,,CCCCB80C-E743-4492-8B91-17C3C67448EF,00:00.0
76954,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55444,,10-4030-027338,27338,,9,16664,16664,1,17943,538631Vi93065,9423,556.93,44.5544,13.9233,615.4077,,6B3AC925-7267-48E9-A516-DA85E2561C54,00:00.0
76955,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55445,,10-4030-019093,19093,,9,29123,29123,1,7038,939396Vi36555,9423,2457.33,196.5864,61.4333,2715.3497,,F32ADCCF-52AB-4A28-9ECE-EDEE8B348B64,00:00.0
76956,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55446,,10-4030-012349,12349,,9,21490,21490,1,9550,639675Vi49230,9423,2329.98,186.3984,58.2495,2574.6279,,2C47F9CA-80E5-4A0F-B137-19B916F97850,00:00.0
76957,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55447,,10-4030-012355,12355,,9,22866,22866,1,2791,739681Vi14531,9423,2350.96,188.0768,58.774,2597.8108,,DA2AE572-EE54-4444-8AFE-31952948D1CC,00:00.0
76958,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55448,,10-4030-012668,12668,,9,16375,16375,1,14399,839686Vi74634,9423,2329.98,186.3984,58.2495,2574.6279,,3D2867AD-F2FD-467E-9171-D04062EECBB8,00:00.0
76959,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55449,,10-4030-012003,12003,,9,15048,15048,1,6087,740021Vi31666,9423,2399.47,191.9576,59.9868,2651.4144,,1555C6EB-A8E2-4F0D-AF00-A851A3D55D00,00:00.0
76960,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/07 0:00,5,1,SO55450,,10-4030-022072,22072,,4,22789,22789,1,1357,1041054Vi6914,,617.47,49.3976,15.4368,682.3044,,6046159B-F067-40B0-BDE3-C6886B4A2D63,00:00.0
76961,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/08 0:00,5,1,SO55451,,10-4030-024905,24905,,9,25609,25609,1,3062,316123Vi16126,9434,1195.47,95.6376,29.8868,1320.9944,,BBE8EA01-25BA-4579-9797-2648BE3C7C70,00:00.0
76962,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/08 0:00,5,1,SO55452,,10-4030-016521,16521,,9,17493,17493,1,15729,416126Vi81298,9434,1120.49,89.6392,28.0123,1238.1415,,3646D734-FA63-480F-8689-1337D7088BDA,00:00.0
76963,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/08 0:00,5,1,SO55453,,10-4030-012385,12385,,10,29121,29121,1,17411,316402Vi90486,9439,2304.98,184.3984,57.6245,2547.0029,,E3AC2234-A560-4389-9BBF-E4561EE6AC82,00:00.0
76964,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/08 0:00,5,1,SO55454,,10-4030-012213,12213,,8,21609,21609,1,5457,116423Vi28578,,2369.96,189.5968,59.249,2618.8058,,B697EBD8-B1AB-401E-846F-3303B0EA97EB,00:00.0
76965,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/08 0:00,5,1,SO55455,,10-4030-012365,12365,,1,24724,24724,1,18792,516747Vi97652,,13.98,1.1184,0.3495,15.4479,,FF22A6A1-40DB-4CE7-A14E-73545C7B3EC3,00:00.0
76966,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/08 0:00,5,1,SO55456,,10-4030-013628,13628,,9,12250,12250,1,18777,416961Vi97576,9434,32.27,2.5816,0.8068,35.6584,,0E46BEC9-AA74-4EB0-BCD8-9B12FB21F46A,00:00.0
76967,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/08 0:00,5,1,SO55457,,10-4030-018285,18285,,9,23880,23880,1,18648,1117392Vi96884,9434,69.97,5.5976,1.7493,77.3169,,80A0F378-483B-4B45-B383-910AD7758F05,00:00.0
76968,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/08 0:00,5,1,SO55458,,10-4030-024471,24471,,9,26105,26105,1,6604,817874Vi34348,9434,4.99,0.3992,0.1248,5.514,,4D6B0035-43F0-4157-A669-D6CDF98644E8,00:00.0
76969,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/08 0:00,5,1,SO55459,,10-4030-027350,27350,,9,19983,19983,1,3370,1118111Vi17751,9434,69.99,5.5992,1.7498,77.339,,844FE665-0EB4-43B1-870D-F26115FD7BCB,00:00.0
76970,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/08 0:00,5,1,SO55460,,10-4030-019629,19629,,9,22989,22989,1,1969,1118247Vi10269,9434,60.47,4.8376,1.5118,66.8194,,536D4C4F-CD6C-4DF5-82EE-5118AA2C3FC6,00:00.0
76971,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/08 0:00,5,1,SO55461,,10-4030-017318,17318,,9,11673,11673,1,3269,818967Vi17215,9434,8.99,0.7192,0.2248,9.934,,B008253D-42D2-4849-A283-953FCEFA35A8,00:00.0
76972,8,2014/07/31 0:00,2014/01/12 0:00,2013/09/08 0:00,5,1,SO55462,,10-4030-011505,11505,,6,28954,28954,1,10017,820790Vi51581,9436,114.46,9.1568,2.8615,126.4783,,862C32D1-4AA9-4F78-81F2-068FB3A95964,00:00.0
